Step,Avg,Std,Share0,Share1,Share2,Share3,Gini,Velocity,PeerEvents,TaxSignal,CI95
35,0.330544,0.013754662003255244,0.5960666666666667,0.37070000000000003,0.03296666666666667,0.0002666666666666667,0.2443048113412112,0.00010933333333333239,176.93,0.0,0.0026959137526380277
36,0.3301893333333334,0.012937982849906202,0.5981000000000001,0.3678333333333333,0.0337,0.00036666666666666667,0.2451058000656538,-0.0003546666666666665,176.17,0.0,0.0025358446385816153
37,0.3300726666666667,0.013166502049007154,0.5966,0.37156666666666666,0.031200000000000002,0.0006333333333333334,0.2438422869727106,-0.00011666666666666547,176.12,0.0,0.002580634401605402
38,0.331454,0.012886731602812175,0.5929,0.37416666666666665,0.032466666666666665,0.00046666666666666666,0.2442434366974825,0.0013813333333333355,177.39,0.0,0.0025257993941511865
39,0.33199400000000007,0.011662978137456674,0.5914333333333333,0.37506666666666666,0.0333,0.0002,0.2446313193859417,0.0005400000000000027,178.75,0.0,0.0022859437149415083
40,0.3306246666666667,0.012685156290856524,0.5963666666666667,0.37,0.0331,0.0005333333333333334,0.24490253840053872,-0.0013693333333333402,177.54,0.0,0.0024862906330078787
41,0.33114533333333335,0.013113375527791628,0.5931666666666667,0.37453333333333333,0.03206666666666667,0.00023333333333333333,0.2437151459679727,0.0005206666666666682,177.85,0.0,0.002570221603447159
42,0.33084266666666673,0.014339524213086284,0.5947333333333333,0.3725,0.03236666666666667,0.0004,0.24392200827774754,-0.00030266666666666777,178.84,0.0,0.0028105467457649113
43,0.3318606666666667,0.011906553835700084,0.5921,0.3746333333333333,0.032466666666666665,0.0008,0.2448021369968031,0.0010180000000000022,178.68,0.0,0.0023336845517972164
44,0.3322773333333333,0.012864406284240867,0.5918333333333333,0.3732,0.0348,0.00016666666666666666,0.24521546774877934,0.00041666666666666463,178.22,0.0,0.00252142363171121
45,0.33303266666666664,0.012019906776783214,0.5902333333333334,0.374,0.035366666666666664,0.0004,0.2458862764799024,0.0007553333333333351,178.63,0.0,0.00235590172824951
46,0.33321400000000007,0.012580401964176148,0.5879666666666666,0.37810000000000005,0.033466666666666665,0.00046666666666666666,0.24464830446383645,0.00018133333333333334,179.93,0.0,0.002465758784978525
47,0.333866,0.013203619865525922,0.5868666666666666,0.3778666666666667,0.03503333333333333,0.00023333333333333333,0.24509166475261462,0.0006520000000000014,180.76,0.0,0.0025879094936430806
48,0.333766,0.011764141124029544,0.5867,0.3787,0.0342,0.0004,0.24507662931577978,-0.0001000000000000012,181.3,0.0,0.0023057716603097906
49,0.33370333333333335,0.011038589082567662,0.5862333333333334,0.37973333333333337,0.03383333333333333,0.0002,0.24475444152053924,-6.266666666666309e-05,180.61,0.0,0.002163563460183262
50,0.33327266666666666,0.012024561825411917,0.5878666666666666,0.3779666666666667,0.03386666666666667,0.00030000000000000003,0.24479659181470595,-0.00043066666666666866,182.68,0.0,0.0023568141177807357
51,0.33237133333333335,0.011496302064891465,0.5892666666666667,0.3782333333333333,0.032266666666666666,0.00023333333333333333,0.24393583300295188,-0.0009013333333333368,180.62,0.0,0.002253275204718727
52,0.3334953333333333,0.01163488795532146,0.5864666666666667,0.3799666666666667,0.0334,0.00016666666666666666,0.24436945485594427,0.0011240000000000028,181.38,0.0,0.0022804380392430065
53,0.333756,0.012455569414025579,0.5876666666666667,0.3767333333333333,0.0352,0.0004,0.24555578051298224,0.00026066666666666794,181.64,0.0,0.0024412916051490133
54,0.3353913333333333,0.010805330417534622,0.5826666666666667,0.3814333333333333,0.03526666666666667,0.0006333333333333334,0.2457785699118684,0.0016353333333333315,182.54,0.0,0.0021178447618367857
55,0.33385600000000004,0.013063198605250721,0.5871666666666667,0.37733333333333335,0.0352,0.00030000000000000003,0.24534019054892173,-0.0015353333333333302,182.09,0.0,0.0025603869266291415
56,0.3344826666666667,0.013779325817236253,0.5850333333333333,0.3795666666666666,0.03503333333333333,0.00036666666666666667,0.2450484986168135,0.0006266666666666614,182.99,0.0,0.0027007478601783056
57,0.33552733333333334,0.014077068919354962,0.5831333333333333,0.3796666666666667,0.03696666666666667,0.00023333333333333333,0.2458070456118632,0.0010446666666666692,183.21,0.0,0.0027591055081935727
58,0.334502,0.012222921761431785,0.5843666666666667,0.38079999999999997,0.03456666666666666,0.0002666666666666667,0.24487550852115916,-0.0010253333333333364,183.73,0.0,0.00239569266524063
59,0.3334973333333333,0.01267841177957733,0.5868666666666666,0.3793666666666667,0.0333,0.00046666666666666666,0.24445195532080397,-0.0010046666666666633,182.95,0.0,0.0024849687087971565
