Step,Avg,Std,Share0,Share1,Share2,Share3,Gini,Velocity,PeerEvents,TaxSignal,CI95
34,0.8471,0.01359567354643697,0.0038333333333333336,0.09433333333333334,0.4666666666666667,0.43516666666666665,0.09403530795794443,-0.0018366666666666809,211.85,0.29660284034626583,0.005958566648946826
35,0.8447433333333334,0.013816834803116386,0.003333333333333333,0.0975,0.472,0.42716666666666664,0.09443936348234748,-0.002356666666666668,211.6,0.29657468470362874,0.006055494843316019
36,0.8405566666666667,0.015895937544207865,0.0036666666666666666,0.10233333333333332,0.47883333333333333,0.41516666666666663,0.09584283559485043,-0.0041866666666666216,215.35,0.2965916242204545,0.006966701795328211
37,0.8340133333333334,0.016526011395118233,0.0041666666666666675,0.11733333333333333,0.4726666666666667,0.4058333333333334,0.1001457069306116,-0.006543333333333357,217.65,0.29658000656202,0.007242843835778419
38,0.8306566666666667,0.017158732964851,0.004333333333333333,0.12033333333333333,0.4805,0.3948333333333333,0.10100914664184946,-0.0033566666666666745,217.15,0.29656383413421933,0.007520146290165975
39,0.8308200000000001,0.018074635388976582,0.0041666666666666675,0.11616666666666667,0.48983333333333334,0.38983333333333337,0.09929570982722323,0.000163333333333332,219.5,0.29655679504874144,0.007921558226061899
40,0.8298000000000002,0.01704914122101959,0.003,0.1145,0.5025000000000001,0.38,0.09789693958040283,-0.001019999999999971,219.25,0.29656328552878086,0.007472115590725938
41,0.8271466666666667,0.019447354034607633,0.006166666666666667,0.12383333333333332,0.48183333333333334,0.38816666666666666,0.10287947006783475,-0.0026533333333333686,218.8,0.2966035956237742,0.008523178698361944
42,0.82681,0.018335639727332313,0.004333333333333333,0.12516666666666668,0.487,0.3835,0.10198929478639551,-0.0003366666666666185,221.5,0.29649287154190834,0.00803594842088711
43,0.8238900000000001,0.019171717412324107,0.004833333333333334,0.12866666666666665,0.49050000000000005,0.376,0.10294266272680488,-0.0029200000000000337,220.55,0.2965571845892908,0.00840237562235712
44,0.8268966666666667,0.020076537468526456,0.006166666666666667,0.12433333333333334,0.48183333333333334,0.38766666666666666,0.1029957952780057,0.0030066666666666575,218.75,0.2965406226209408,0.008798930496359552
45,0.83003,0.017875468832031,0.0035000000000000005,0.11683333333333334,0.49433333333333335,0.38533333333333336,0.09909185894698466,0.003133333333333338,216.55,0.2964887329434972,0.007834269633867618
46,0.8295333333333333,0.02124435391108459,0.004833333333333334,0.12016666666666667,0.4841666666666667,0.3908333333333333,0.10069974619323055,-0.0004966666666666841,220.8,0.29658665610694845,0.009310748618716738
47,0.82772,0.022756042575197723,0.006333333333333334,0.12183333333333332,0.4831666666666667,0.38866666666666666,0.1021552516705085,-0.0018133333333332836,222.1,0.29653905671839,0.00997327538701621
48,0.8263333333333334,0.020621376520267586,0.0038333333333333336,0.12633333333333335,0.4883333333333334,0.3815,0.10162421647257072,-0.0013866666666666639,219.45,0.2964856252378655,0.009037716739031533
49,0.8249333333333334,0.021720963006232673,0.005833333333333334,0.123,0.495,0.37616666666666665,0.10182735902941746,-0.0013999999999999956,218.75,0.29657413019243195,0.00951963176446411
50,0.8257366666666668,0.022979619498170598,0.004333333333333333,0.129,0.4831666666666667,0.3835,0.10278576139670643,0.0008033333333332948,219.25,0.29650386126322287,0.010071262293817855
51,0.8312466666666667,0.02053088502150073,0.006,0.1115,0.4918333333333333,0.39066666666666666,0.09915634781792579,0.005509999999999992,220.7,0.2965566241723357,0.008998057091076341
52,0.8309166666666667,0.017435419686635704,0.004833333333333334,0.11666666666666667,0.48583333333333334,0.39266666666666666,0.10023648235834012,-0.00032999999999998585,222.65,0.2964976388891028,0.007641409592568881
53,0.83162,0.021083083765252,0.005,0.11433333333333333,0.4873333333333333,0.3933333333333333,0.0993892171915982,0.0007033333333333446,220.9,0.2965406346130145,0.009240068860987435
54,0.8330566666666668,0.02570125511759849,0.004333333333333333,0.11516666666666667,0.48133333333333334,0.39916666666666667,0.09899369776856089,0.0014366666666666584,218.35,0.2965270374169167,0.011264071695802855
55,0.8310366666666666,0.027443470660092343,0.004666666666666667,0.11750000000000001,0.484,0.39383333333333337,0.09953956130647912,-0.0020200000000000105,217.1,0.2965566300780941,0.01202763132315955
56,0.8281566666666667,0.023803643880471407,0.0055,0.122,0.4838333333333333,0.38866666666666666,0.10155565962914943,-0.002880000000000027,220.2,0.2965440375655743,0.010432406902470465
57,0.8271400000000002,0.022322798248369906,0.005166666666666667,0.122,0.48966666666666664,0.38316666666666666,0.10135674474759324,-0.001016666666666638,220.1,0.29651549828814616,0.009783397688948195
58,0.8228500000000001,0.023762754039297767,0.005833333333333334,0.12533333333333335,0.49916666666666665,0.3696666666666667,0.1019302692292258,-0.004289999999999977,220.45,0.2965271406626043,0.010414486139437592
59,0.8222900000000001,0.025615010904267294,0.007833333333333335,0.13183333333333333,0.4796666666666667,0.38066666666666665,0.10570570869848328,-0.000560000000000016,219.2,0.29650522067426077,0.011226273502762644
