Step,Avg,Std,Share0,Share1,Share2,Share3,Gini,Velocity,PeerEvents,TaxSignal,CI95
35,0.33740000000000003,0.012614875511676046,0.5782,0.38343333333333335,0.03783333333333333,0.0005333333333333334,0.2465256535357116,-0.0026600000000000018,182.15,0.0,0.0024725156002885053
36,0.33452200000000004,0.014015819361283361,0.5861333333333334,0.3772,0.03623333333333333,0.00043333333333333337,0.24579779296203874,-0.0028780000000000012,180.68,0.0,0.0027471005948115387
37,0.3327873333333333,0.013379722986870363,0.5905333333333334,0.3743333333333333,0.034633333333333335,0.0005,0.24531692663112306,-0.0017346666666666671,179.92,0.0,0.002622425705426591
38,0.332778,0.01315586968980668,0.5897,0.3760666666666667,0.03376666666666667,0.00046666666666666666,0.24483142753098505,-9.333333333333971e-06,178.47,0.0,0.0025785504592021093
39,0.3333320000000001,0.01203739769260269,0.5881666666666667,0.3771333333333333,0.0344,0.00030000000000000003,0.24503605272367235,0.0005539999999999989,179.19,0.0,0.0023593299477501274
40,0.3314286666666667,0.011379692290786976,0.5929666666666666,0.37406666666666666,0.03256666666666667,0.0004,0.24454122686897775,-0.0019033333333333302,178.61,0.0,0.002230419688994247
41,0.33104866666666666,0.012074664295338306,0.5943666666666667,0.3723666666666666,0.03306666666666667,0.0002,0.24449462043728765,-0.0003800000000000009,178.33,0.0,0.0023666342018863083
42,0.3315113333333333,0.013272589088037346,0.5916333333333333,0.3765333333333334,0.031433333333333334,0.0004,0.24342860493250854,0.00046266666666666234,178.35,0.0,0.00260142746125532
43,0.3326093333333333,0.011750408527415851,0.5922,0.37170000000000003,0.035366666666666664,0.0007333333333333333,0.24642632309213724,0.0010980000000000018,179.51,0.0,0.002303080071373507
44,0.332606,0.01370333454958237,0.5903,0.3753333333333333,0.03403333333333333,0.0003333333333333333,0.24469451278546792,-3.333333333331301e-06,179.47,0.0,0.0026858535717181444
45,0.33220666666666665,0.012069601741370182,0.5910333333333333,0.37526666666666664,0.03333333333333333,0.00036666666666666667,0.24469818571680166,-0.00039933333333333596,180.13,0.0,0.0023656419413085558
46,0.33251733333333333,0.01320010243812919,0.5909666666666666,0.37439999999999996,0.034133333333333335,0.0005,0.2451364237429018,0.00031066666666666797,178.88,0.0,0.002587220077873321
47,0.33413200000000004,0.011835649623920185,0.5869666666666666,0.3768666666666667,0.03573333333333333,0.00043333333333333337,0.2459858467984481,0.0016146666666666692,181.54,0.0,0.0023197873262883564
48,0.33378066666666667,0.011452059033934592,0.5852333333333334,0.3816333333333333,0.0328,0.0003333333333333333,0.24414838557784205,-0.0003513333333333357,180.76,0.0,0.00224460357065118
49,0.33384199999999997,0.012527739474509737,0.5871333333333333,0.3774,0.03523333333333333,0.00023333333333333333,0.2453773475298245,6.13333333333338e-05,181.1,0.0,0.002455436937003908
50,0.3338006666666667,0.012066454580795164,0.5875,0.3768666666666667,0.035300000000000005,0.0003333333333333333,0.24564661003998903,-4.133333333333211e-05,182.09,0.0,0.002365025097835852
51,0.33266400000000007,0.010257304402360966,0.5888,0.3782333333333333,0.032633333333333334,0.0003333333333333333,0.24443663971828047,-0.0011366666666666658,180.39,0.0,0.002010431662862749
52,0.3324366666666667,0.011794611088523326,0.5907666666666667,0.3748666666666666,0.03416666666666667,0.0002,0.24506933473517878,-0.00022733333333333327,180.25,0.0,0.0023117437733505717
53,0.333382,0.011734235712927985,0.5873333333333334,0.37873333333333337,0.03356666666666667,0.00036666666666666667,0.24468580806938525,0.0009453333333333258,180.59,0.0,0.0022999101997338853
54,0.33433799999999997,0.010865752600419026,0.5857,0.37883333333333336,0.03493333333333334,0.0005333333333333334,0.24568689438349003,0.0009560000000000035,181.84,0.0,0.002129687509682129
55,0.33307066666666674,0.013900602155727169,0.5888333333333333,0.3766333333333333,0.034300000000000004,0.00023333333333333333,0.2446702984118302,-0.001267333333333327,182.23,0.0,0.002724518022522525
56,0.33327666666666667,0.013159494274564264,0.5874666666666667,0.37883333333333336,0.03333333333333333,0.00036666666666666667,0.24432864991088063,0.00020599999999999563,181.52,0.0,0.002579260877814596
57,0.334724,0.013326237236281867,0.5845666666666667,0.3795666666666666,0.035633333333333336,0.00023333333333333333,0.2452581512773487,0.0014473333333333332,182.78,0.0,0.002611942498311246
58,0.334632,0.012531088988822615,0.5851333333333334,0.3788,0.03573333333333333,0.0003333333333333333,0.24557713562063102,-9.19999999999932e-05,182.8,0.0,0.0024560934418092323
59,0.33419533333333334,0.011624577295815836,0.5850333333333333,0.38056666666666666,0.03406666666666667,0.0003333333333333333,0.2448392914513448,-0.00043666666666667466,182.33,0.0,0.002278417149979904
